caption_length,comments,content_category,engagement_rate,followers_gained,hashtags_count,impressions,media_type,Sum of likes,post_id,Sum of reach,Sum of saves,Sum of shares,traffic_source,upload_date
474,8612,Lifestyle,11.3,240,4,379856,Carousel,30914,IG0020347,80114,3044,341,Profile,11/4/2025
474,8913,Fashion,22.4,480,27,506607,Reel,101086,IG0008227,250980,1662,1822,Home Feed,5/19/2025
474,9938,Music,4.38,981,25,851157,Photo,13390,IG0026490,614513,10397,3527,Profile,12/18/2024
475,64,Food,22.64,346,15,709647,Reel,143384,IG0005256,622666,13905,3340,Home Feed,2/8/2025
475,1157,Fitness,3.49,110,30,2378598,Photo,66420,IG0008527,1888971,10776,4650,Home Feed,3/9/2025
475,1320,Music,14.48,455,12,1222772,Carousel,163437,IG0004998,918881,8163,4186,Reels Feed,6/15/2025
475,1669,Music,57.7,958,19,255242,Photo,137780,IG0011683,93095,6805,1011,External,3/31/2025
475,2441,Fitness,4.76,802,18,1713226,Photo,67741,IG0027401,1382092,7368,4084,External,10/26/2025
475,3646,Music,10.73,555,3,604396,Photo,50215,IG0002997,515175,10258,737,Hashtags,7/21/2025
475,3662,Fashion,18.95,27,2,841640,Video,142669,IG0020625,790838,11910,1244,Reels Feed,1/5/2025
475,4635,Fitness,3.85,356,10,815698,Video,23849,IG0028864,699761,22,2860,Home Feed,11/29/2024
475,5736,Fashion,9.11,368,24,704109,Carousel,52515,IG0003382,522623,1782,4143,Explore,6/4/2025
475,6660,Photography,50.18,23,11,313578,Carousel,138758,IG0014221,15351,11514,432,Reels Feed,7/22/2025
475,8779,Fitness,8.57,525,20,1422644,Carousel,97074,IG0005279,1193258,14320,1731,Profile,3/18/2025
476,448,Food,7.42,119,29,773567,Video,48186,IG0023384,369911,7790,997,Home Feed,8/26/2025
476,1360,Fashion,21.41,512,9,598539,Carousel,121071,IG0016801,399302,1921,3801,Hashtags,8/30/2025
476,1466,Music,13.75,794,15,601456,Reel,64008,IG0006956,154322,12480,4755,Profile,3/23/2025
476,1751,Beauty,7.85,429,27,1582158,Reel,114910,IG0018391,1487159,5093,2451,External,1/10/2025
476,1874,Music,51.42,931,5,340795,Video,168777,IG0001911,31935,1937,2641,Home Feed,12/26/2024
476,3765,Photography,18.93,624,11,478989,Carousel,77093,IG0013950,59109,8540,1253,Profile,1/21/2025
476,4120,Music,11.94,934,22,1418545,Video,152742,IG0003392,1247897,11496,1082,External,10/1/2025
476,6704,Beauty,23.97,949,15,583155,Video,129383,IG0004915,499506,2575,1135,Profile,9/29/2025
476,7107,Technology,15.73,252,20,1144204,Photo,163856,IG0009069,970954,7191,1803,Hashtags,1/12/2025
476,7217,Fashion,8.35,219,30,991445,Reel,71238,IG0014193,816345,4262,35,Home Feed,5/27/2025
476,7682,Fitness,9.3,568,6,2310340,Reel,189776,IG0022296,1987470,12757,4742,Home Feed,11/28/2024
476,7745,Fitness,16.74,193,19,1175136,Reel,172582,IG0016842,766232,14000,2360,Home Feed,5/7/2025
476,8442,Travel,10.84,758,13,1251690,Photo,115945,IG0010027,1093376,6702,4537,Home Feed,4/19/2025
476,8987,Beauty,9.18,224,23,1587691,Photo,132470,IG0027948,1210668,2200,2110,External,3/14/2025
477,168,Fashion,8.93,110,26,1787194,Reel,148742,IG0016260,1446019,7253,3461,Profile,1/22/2025
477,1022,Music,5.07,577,19,2279825,Reel,112693,IG0002500,1880569,1840,70,Explore,10/12/2025
477,1561,Photography,13.98,168,19,816147,Carousel,108494,IG0006890,385131,1042,3024,Profile,8/3/2025
477,2929,Fitness,10.2,22,7,1308550,Photo,114958,IG0019509,1243868,13743,1845,Explore,10/25/2025
477,3185,Beauty,6.18,739,27,1046076,Video,56096,IG0009638,589385,5080,280,Explore,11/21/2024
477,4178,Photography,0.82,286,11,1884399,Video,4891,IG0020696,1715579,5988,451,Reels Feed,6/18/2025
477,5607,Travel,33.92,690,11,453299,Reel,142724,IG0016599,382977,3871,1563,Profile,1/2/2025
477,6713,Fashion,3.95,815,28,1232637,Photo,32912,IG0019435,1042191,4159,4914,Explore,6/8/2025
477,7113,Photography,16.34,656,16,1279102,Photo,194198,IG0011305,828523,7024,701,Reels Feed,1/26/2025
477,7395,Technology,6.39,62,16,1114343,Carousel,58283,IG0024943,876743,2454,3127,Hashtags,10/18/2025
477,7666,Food,30.11,455,27,383958,Photo,99764,IG0009048,317078,4905,3258,Home Feed,10/27/2025
478,898,Fitness,23.74,412,6,777008,Reel,181170,IG0015254,524376,1942,450,Hashtags,6/14/2025
478,1487,Technology,15.15,279,16,728740,Carousel,104468,IG0027025,537954,4120,340,Home Feed,10/17/2025
478,4886,Food,23.82,386,1,644852,Reel,137627,IG0025426,307929,6902,4218,Profile,4/25/2025
478,5046,Lifestyle,18.54,724,2,687750,Video,116236,IG0002859,614938,5735,496,Profile,2/28/2025
478,6076,Fitness,1.66,933,26,2133996,Carousel,22904,IG0001425,1657881,3140,3236,Explore,2/28/2025
478,6157,Comedy,9.95,816,30,437039,Photo,23277,IG0005961,428513,14003,54,External,1/14/2025
478,6515,Beauty,11.08,78,30,1737570,Video,177194,IG0029833,1687542,7721,1131,Hashtags,3/30/2025
478,7335,Lifestyle,5.18,144,28,1875981,Carousel,84326,IG0011899,1786935,5286,149,Explore,5/7/2025
478,7816,Lifestyle,4.46,890,27,1131017,Reel,34457,IG0026943,852920,5117,3021,Profile,3/18/2025
478,8794,Fitness,5,977,8,1719617,Carousel,63057,IG0011644,1521039,11248,2963,External,9/28/2025
478,9702,Fashion,14.66,925,19,955841,Video,118772,IG0022691,589039,10191,1443,External,10/5/2025
479,87,Fitness,13.02,197,0,1612399,Video,194294,IG0002437,1334468,11822,3704,Reels Feed,8/15/2025
479,1821,Food,1.82,444,13,2024318,Carousel,25530,IG0016744,1995328,5320,4171,Profile,10/8/2025
479,2423,Beauty,3.01,867,2,1432123,Carousel,27727,IG0001800,1391501,11221,1795,Profile,5/15/2025
479,2649,Photography,5.28,620,0,1118283,Reel,42140,IG0007836,855319,9961,4297,Home Feed,2/4/2025
479,4570,Food,6.45,701,27,400378,Reel,13770,IG0009285,371546,7267,213,Reels Feed,4/10/2025
479,5113,Travel,1.75,586,10,2167342,Reel,15161,IG0021599,1985865,14225,3492,External,6/8/2025
479,6142,Fitness,14.84,202,15,1277000,Carousel,181918,IG0026873,1128091,646,857,Profile,11/10/2025
479,6528,Beauty,11.97,359,13,647070,Reel,57706,IG0015789,163324,9602,3609,External,10/14/2025
479,7789,Fashion,14.39,830,20,1399187,Reel,178716,IG0021225,953993,13636,1227,Home Feed,9/2/2025
479,8089,Fitness,38.8,563,22,385711,Video,134922,IG0017801,289240,3736,2894,Profile,2/21/2025
479,8875,Photography,10.09,306,2,559530,Video,40775,IG0018878,231086,5515,1312,Home Feed,1/20/2025
480,535,Travel,8.53,860,13,1777439,Reel,144640,IG0010123,1396024,2247,4147,Home Feed,5/26/2025
480,599,Travel,68.29,229,25,189011,Video,113017,IG0012717,76733,12662,2789,External,10/16/2025
480,1352,Music,8.79,621,28,2289054,Photo,199074,IG0018722,1808558,180,665,Reels Feed,6/3/2025
480,1765,Lifestyle,6.19,868,11,1097680,Video,58373,IG0001597,681190,6084,1732,Home Feed,4/8/2025
480,2813,Photography,29.6,584,21,735410,Video,197500,IG0023508,644183,13247,4155,Reels Feed,12/21/2024
480,5025,Technology,5.81,218,13,1771968,Photo,95927,IG0017144,1310856,1777,201,Profile,2/26/2025
480,5026,Fitness,24.63,782,11,499883,Carousel,104616,IG0025539,218069,10431,3045,Explore,7/29/2025
480,5413,Travel,1.5,125,27,1576547,Reel,15736,IG0012657,1208952,867,1650,Profile,12/23/2024
480,6203,Photography,17.84,855,30,793900,Reel,126194,IG0003412,750053,8997,247,Reels Feed,12/10/2024
480,7349,Travel,7.91,272,9,1054704,Video,70390,IG0010322,573475,1809,3906,Reels Feed,11/18/2025
480,7464,Lifestyle,0.83,420,13,1734845,Photo,3389,IG0003750,1681367,1451,2112,Explore,12/3/2024
480,7508,Beauty,18.49,645,10,1110092,Reel,180822,IG0015595,642101,12357,4520,Reels Feed,7/19/2025
480,7694,Fitness,9.17,885,13,762383,Reel,49934,IG0020594,356266,9553,2695,Reels Feed,3/6/2025
480,9070,Food,23.75,994,29,570367,Video,123053,IG0006077,75219,2478,834,External,5/14/2025
481,56,Fitness,4.44,732,1,1444996,Photo,45570,IG0012927,1098699,14999,3467,Profile,10/13/2025
481,299,Music,28.39,981,9,315600,Video,74346,IG0024816,152031,10709,4241,External,9/5/2025
481,641,Photography,25.77,341,2,646132,Reel,161770,IG0000435,341325,901,3199,Hashtags,7/16/2025
481,1792,Music,198.79,860,30,90591,Photo,175035,IG0012825,39348,1584,1679,External,3/3/2025
481,1801,Photography,14.57,152,1,1158572,Carousel,157180,IG0004294,893975,5154,4697,Hashtags,2/14/2025
481,1951,Music,15.18,927,6,855414,Reel,116557,IG0006442,399453,9954,1354,External,4/12/2025
481,2302,Comedy,0.43,638,2,1643946,Carousel,1777,IG0014982,1365378,1100,1885,Home Feed,10/24/2025
481,2335,Beauty,24.1,13,4,600953,Video,136851,IG0028717,413950,1283,4348,Hashtags,6/29/2025
481,3187,Fitness,7.31,11,0,969101,Reel,63127,IG0028852,735428,3607,878,Home Feed,7/10/2025
481,3606,Comedy,14.22,67,14,482456,Video,55031,IG0019201,457024,5043,4948,Home Feed,8/5/2025
481,3893,Technology,8.77,89,16,1852718,Photo,145168,IG0020470,1778670,12850,560,Home Feed,10/23/2025
481,4285,Food,1.83,492,16,1251613,Carousel,13309,IG0020240,769600,1154,4100,Home Feed,9/12/2025
481,4334,Comedy,9.84,733,18,2002223,Video,180595,IG0010697,1972876,9776,2345,External,8/13/2025
481,5199,Photography,4.08,997,14,772584,Video,17446,IG0003846,634822,3902,4976,Reels Feed,2/9/2025
481,5248,Beauty,29.57,916,19,519171,Video,139505,IG0006421,443615,4879,3875,Hashtags,11/4/2025
481,5349,Lifestyle,18.94,940,3,1125915,Carousel,199431,IG0028595,745562,5902,2539,Explore,6/2/2025
481,5455,Beauty,74.46,23,16,224508,Video,150944,IG0011439,115041,8103,2657,Explore,7/3/2025
481,5597,Lifestyle,10.37,855,26,666010,Carousel,54893,IG0029513,506298,7341,1219,Reels Feed,8/21/2025
481,6703,Fashion,56.77,840,3,279655,Photo,146314,IG0002250,6104,5585,169,Explore,9/4/2025
481,8106,Photography,1.15,194,10,2177679,Reel,1800,IG0010219,1900934,10970,4186,Explore,7/18/2025
481,8305,Comedy,9.98,393,22,1719081,Photo,153309,IG0028521,1458839,7279,2700,Home Feed,4/18/2025
481,9333,Lifestyle,9.62,619,15,1092632,Carousel,82864,IG0020620,909449,11503,1403,Hashtags,6/15/2025
481,9844,Food,8.65,873,30,1516167,Carousel,118284,IG0003731,1302729,35,3040,Profile,9/29/2025
482,1653,Music,1.67,489,30,1365051,Reel,14550,IG0018557,961945,2998,3654,External,11/19/2024
482,2860,Technology,16.89,396,13,986586,Photo,161037,IG0002354,669056,2076,705,Home Feed,8/29/2025
482,4313,Lifestyle,41.48,178,4,513042,Reel,195282,IG0011795,300680,12601,634,Explore,8/1/2025
482,4491,Food,8.37,300,22,1932304,Carousel,149146,IG0005504,1894798,3113,4954,Home Feed,6/25/2025
482,5056,Food,7.58,58,18,1443080,Reel,93373,IG0027730,1030885,5987,4953,Profile,6/2/2025
482,5121,Music,14.45,986,26,989169,Reel,122847,IG0017106,933821,14405,514,Profile,4/8/2025
482,5872,Technology,22.54,840,8,977146,Carousel,199479,IG0006655,955767,10161,4760,Explore,5/27/2025
482,6325,Lifestyle,10.18,928,23,2135752,Photo,195759,IG0008863,1676963,11089,4251,Home Feed,10/15/2025
482,6961,Travel,8.8,541,23,1014888,Photo,79253,IG0006906,900122,1858,1200,Reels Feed,4/9/2025
482,6968,Photography,2.59,381,6,1636347,Reel,32044,IG0015779,1235950,2221,1077,Profile,2/5/2025
482,8349,Food,2.22,251,17,1558602,Photo,13037,IG0025529,1528964,9780,3430,Profile,3/16/2025
482,8392,Fitness,9.95,571,15,1804677,Carousel,156429,IG0027110,1545164,10291,4503,Home Feed,4/12/2025
482,9122,Fashion,3.97,551,23,2011105,Reel,58267,IG0004822,1844998,11620,819,External,11/11/2025
482,9526,Music,32.66,629,28,476849,Carousel,133818,IG0026810,222803,10223,2182,Hashtags,2/23/2025
482,9947,Technology,11.2,851,14,1500055,Video,147636,IG0013103,1240506,5780,4596,Home Feed,12/27/2024
483,84,Beauty,12.27,182,8,1427544,Carousel,161986,IG0025136,1294839,9117,3990,Reels Feed,12/29/2024
483,468,Technology,4.53,192,9,2009334,Photo,84287,IG0027526,1817176,4279,1908,Profile,12/11/2024
483,1401,Photography,41.3,181,0,386759,Reel,151335,IG0017582,225094,5012,1981,Profile,9/28/2025
483,2067,Food,22.13,890,2,875918,Video,178113,IG0002127,556408,11168,2474,External,9/19/2025
483,2889,Music,8.23,759,15,1986596,Photo,146676,IG0019265,1919930,13799,104,External,2/22/2025
483,3220,Photography,19.9,874,30,983951,Photo,178815,IG0000925,961043,10776,3003,Home Feed,5/5/2025
483,3245,Beauty,2.73,11,10,2148144,Carousel,38112,IG0028840,1855477,12676,4654,Hashtags,11/22/2024
483,4617,Technology,5.77,428,19,823233,Reel,33053,IG0017781,504988,6836,2979,Hashtags,8/26/2025
483,5005,Photography,6.88,982,11,1667899,Video,98778,IG0022054,1322597,6146,4901,Reels Feed,6/2/2025
483,9197,Beauty,13.04,384,0,1379844,Carousel,166804,IG0025154,1179437,3585,398,Reels Feed,1/21/2025
483,9266,Travel,12.36,125,23,372577,Photo,35165,IG0005353,110881,1424,203,Hashtags,3/29/2025
483,9477,Fashion,11.59,195,1,1184321,Photo,119659,IG0018417,1039023,6430,1682,Explore,7/28/2025
483,9496,Technology,28.27,886,29,313107,Photo,63064,IG0007800,97514,14766,1180,Hashtags,3/11/2025
484,2052,Technology,1.65,507,24,2347745,Carousel,21741,IG0004399,1915803,10598,4303,Explore,8/10/2025
484,2530,Food,6.43,148,28,1523712,Photo,82048,IG0007355,1406607,10030,3367,Home Feed,1/20/2025
484,4599,Lifestyle,13.57,89,1,895434,Video,106267,IG0028642,519279,9113,1498,Explore,2/16/2025
484,4841,Photography,16.16,848,23,568174,Reel,74841,IG0025142,150441,8498,3637,Reels Feed,3/12/2025
484,6423,Lifestyle,10.72,855,1,1702140,Video,167241,IG0003719,1447365,5703,3052,Profile,4/4/2025
484,6630,Photography,6.51,141,19,1369468,Carousel,70930,IG0005319,875052,7747,3913,Explore,4/23/2025
484,7518,Fitness,2.12,588,9,1321201,Photo,10796,IG0007174,1165402,7617,2048,Home Feed,2/21/2025
484,8209,Fitness,5.2,389,15,1460797,Carousel,62524,IG0003138,1239066,5092,142,External,5/28/2025
484,8637,Technology,36.22,677,0,469934,Photo,151663,IG0002313,415110,7952,1956,Hashtags,12/24/2024
484,9905,Music,18.58,219,21,954639,Carousel,157308,IG0004401,810244,8005,2161,Explore,10/6/2025
485,2197,Comedy,3.63,882,17,1856622,Video,55808,IG0017243,1849828,5509,3794,Home Feed,5/11/2025
485,3357,Fitness,13.26,567,10,614738,Photo,71653,IG0025098,361511,5164,1350,External,2/1/2025
485,3393,Photography,32.31,257,8,547818,Photo,164596,IG0006623,129333,8378,636,Hashtags,8/26/2025
485,3816,Fashion,10.53,894,29,766218,Reel,60870,IG0017080,333620,12828,3160,External,4/5/2025
485,3961,Technology,14.56,616,24,870142,Video,106838,IG0019802,612061,13501,2408,Home Feed,3/20/2025
485,4000,Music,74.05,803,11,289803,Reel,199906,IG0022607,209280,5734,4968,Reels Feed,7/18/2025
485,4239,Comedy,1.51,23,17,1013775,Photo,2826,IG0002172,625822,5450,2818,External,5/26/2025
485,4596,Technology,40.74,140,23,453216,Photo,165290,IG0005594,189730,10464,4281,External,10/18/2025
485,5214,Fashion,3.62,4,15,2441782,Photo,67628,IG0024815,1948581,11973,3681,Home Feed,9/13/2025
485,6879,Lifestyle,25.47,235,2,126387,Video,10335,IG0002907,84067,9996,4985,Hashtags,7/14/2025
485,7107,Beauty,14.6,520,16,1413602,Reel,187732,IG0019479,1059186,9061,2446,External,2/25/2025
485,8973,Lifestyle,2.9,706,13,2003765,Carousel,47921,IG0029808,1507559,630,520,Home Feed,5/24/2025
485,9268,Technology,13.7,104,19,1310786,Photo,155908,IG0021409,999519,12720,1714,Reels Feed,1/29/2025
486,1255,Comedy,34.61,752,12,522571,Carousel,163471,IG0009572,491940,13641,2481,Hashtags,9/19/2025
486,5816,Comedy,27.68,133,12,384317,Photo,86671,IG0001993,107742,13688,201,External,1/28/2025
486,5989,Travel,42.92,88,0,436286,Photo,178134,IG0004456,101955,1368,1773,Home Feed,7/10/2025
486,7467,Lifestyle,5.88,404,6,1393256,Photo,64536,IG0029335,1197572,6690,3278,External,8/28/2025
486,8351,Beauty,5.89,342,28,674962,Video,14564,IG0017392,430751,13462,3409,External,7/24/2025
486,9153,Travel,3.37,915,26,1902435,Carousel,39330,IG0020940,1686965,13546,1991,Reels Feed,6/30/2025
486,9219,Photography,9.74,362,21,1195643,Carousel,101818,IG0025516,966923,2297,3179,External,4/9/2025
486,9905,Technology,23.68,376,26,421749,Video,73533,IG0008794,203887,14147,2278,Explore,3/6/2025
487,711,Technology,8.18,852,10,2282978,Reel,180111,IG0004137,1801449,5624,250,Home Feed,2/24/2025
487,1971,Photography,2.13,852,30,2072565,Photo,34563,IG0021229,1838535,5355,2164,Explore,3/29/2025
487,2310,Fashion,12.22,504,29,1398343,Reel,160902,IG0014761,1388491,4854,2756,Hashtags,1/28/2025
487,3190,Music,2.06,623,20,1848099,Photo,25934,IG0013459,1746754,7660,1304,Profile,10/30/2025
487,4742,Fashion,22.48,148,24,788125,Photo,165762,IG0015353,681193,3192,3502,Home Feed,9/17/2025
487,5945,Travel,2.69,484,9,1073974,Reel,15180,IG0017500,1039922,7141,677,Profile,1/22/2025
487,6237,Lifestyle,9.8,436,12,537430,Video,39113,IG0018031,441673,6483,839,Explore,1/3/2025
487,6877,Fitness,14.56,204,5,340845,Video,36317,IG0004909,185109,3038,3400,Explore,8/31/2025
487,7607,Travel,8.92,785,25,1674419,Carousel,133171,IG0017938,1656270,8314,256,Home Feed,1/5/2025
487,9946,Food,1.38,816,3,1854748,Carousel,5565,IG0021602,1814212,5676,4456,Hashtags,9/9/2025
488,400,Technology,3.27,434,21,420639,Reel,5484,IG0003263,128604,5962,1900,Profile,10/19/2025
488,1648,Food,22.21,586,5,905608,Photo,185432,IG0000749,776498,9384,4702,Home Feed,5/9/2025
488,1879,Fitness,23.07,527,30,840188,Video,178103,IG0025727,670428,9825,4037,Profile,12/9/2024
488,1886,Lifestyle,12,38,23,527100,Video,46788,IG0016867,54722,11078,3495,External,6/12/2025
488,2426,Travel,5.75,247,24,1431639,Carousel,73328,IG0011921,1224479,6200,317,Home Feed,12/9/2024
488,2835,Beauty,1.24,806,28,2265624,Photo,8850,IG0011442,1970516,12455,3955,Profile,4/1/2025
488,4180,Comedy,6.67,242,24,2292474,Reel,143700,IG0029340,1831990,3344,1678,Profile,9/8/2025
488,4185,Fitness,3.56,917,13,438046,Video,1366,IG0010730,5227,5803,4230,Home Feed,6/27/2025
488,5301,Food,6.16,986,16,1400905,Reel,66740,IG0001634,1325708,9753,4472,Home Feed,8/6/2025
488,5582,Beauty,12.15,522,28,730761,Reel,72410,IG0019217,362367,9140,1684,External,2/10/2025
488,8621,Food,9.32,196,11,1927491,Photo,155750,IG0002008,1590680,12834,2515,External,8/15/2025
488,9178,Fashion,46.49,271,2,352764,Video,148029,IG0000650,95998,2658,4135,Explore,8/24/2025
488,9180,Comedy,8.95,504,3,804530,Video,47370,IG0025946,382652,14715,754,Reels Feed,11/26/2024
488,9623,Fashion,12.37,304,27,296477,Reel,11565,IG0024592,99121,13963,1532,Home Feed,10/11/2025
489,127,Fitness,16.04,123,28,1066676,Carousel,163977,IG0011896,1038023,6079,953,Hashtags,12/23/2024
489,467,Fitness,5.09,404,27,1292544,Photo,52448,IG0017085,1203221,10036,2779,Profile,7/19/2025
489,761,Food,3.89,68,12,1860328,Carousel,65806,IG0011529,1488840,3068,2677,Reels Feed,8/28/2025
489,1780,Music,7.75,628,1,1845741,Video,132413,IG0025271,1637058,6796,2063,Explore,1/23/2025
489,1961,Photography,1.51,600,4,1912126,Photo,11710,IG0019192,1643960,13819,1431,Home Feed,3/3/2025
489,3230,Lifestyle,2.55,125,2,1003781,Carousel,9084,IG0019041,611574,11803,1463,Hashtags,6/15/2025
489,5597,Lifestyle,32.19,437,26,669488,Video,197747,IG0014311,211934,8747,3445,Explore,10/17/2025
489,6106,Photography,13.38,96,27,1236740,Photo,149950,IG0015796,806542,4563,4824,Explore,6/25/2025
489,8108,Beauty,7.87,985,14,1672240,Reel,113784,IG0022726,1276115,7530,2141,External,9/17/2025
489,8172,Fitness,9.71,241,30,932812,Reel,67346,IG0021072,481013,14247,786,Home Feed,5/1/2025
489,8267,Beauty,27.7,649,19,706704,Video,178730,IG0017633,628041,8658,113,Profile,10/23/2025
489,8303,Music,6.86,379,15,1364506,Video,74772,IG0001158,1054316,7021,3446,Explore,2/3/2025
489,8410,Technology,9.19,80,11,1201914,Video,87894,IG0028146,1012065,9291,4841,Explore,3/28/2025
489,8843,Fitness,2.4,489,14,2116314,Video,38327,IG0011625,1618766,2200,1406,Profile,12/18/2024
490,463,Music,9.84,161,29,1878290,Video,168968,IG0005861,1793572,13066,2288,Home Feed,2/12/2025
490,481,Comedy,4.17,921,16,375104,Reel,8907,IG0018527,9123,4747,1510,Hashtags,11/20/2024
490,601,Food,4.21,1000,12,2277300,Video,92998,IG0019990,1858629,755,1564,Reels Feed,8/9/2025
490,1021,Music,54.98,631,25,201799,Carousel,92888,IG0026215,189011,13444,3595,Hashtags,10/15/2025
490,1386,Fitness,9.1,697,10,1519038,Photo,134460,IG0013426,1226550,1375,953,External,3/1/2025
490,1626,Technology,5.9,150,26,2263895,Photo,114227,IG0029427,1984136,14767,2877,External,6/24/2025
490,2701,Technology,1.67,798,5,2291624,Carousel,25416,IG0013955,1838293,6919,3280,Hashtags,9/18/2025
490,2811,Technology,14.78,64,29,847647,Carousel,116235,IG0028363,844104,3857,2403,Explore,12/24/2024
490,3388,Music,5.61,323,1,2244226,Carousel,116212,IG0001426,1799886,5273,1064,Home Feed,11/1/2025
490,4087,Fitness,8.05,445,30,1537590,Reel,111645,IG0008679,1039229,3920,4151,Hashtags,3/21/2025
490,4664,Technology,25.7,331,26,728090,Video,170595,IG0020022,403932,7632,4225,Explore,5/29/2025
490,5349,Fitness,6.97,78,9,1846412,Video,116831,IG0013559,1705569,6477,45,Hashtags,12/21/2024
490,5581,Fashion,8.04,935,21,2116031,Reel,150963,IG0003251,1978660,8905,4708,Explore,1/17/2025
490,6582,Comedy,12.36,301,30,1656022,Carousel,186522,IG0026452,1378179,11269,351,Reels Feed,12/24/2024
490,6908,Fashion,24.27,111,25,853516,Photo,183789,IG0028061,609091,13786,2653,Reels Feed,10/24/2025
